NodeID,Cn,Id,Rn
105,10,0.0002784633883931397,240
106,23,0.004435710465440528,200
107,10,0.00039997468514650967,200
108,7,0.00018036833111828368,200
109,5,0.0,167
110,25,0.008385306621102104,167
111,5,0.0016713581137052006,76
112,1,0.0,240
113,1,0.0,240
114,2,0.001683226799991562,192
115,1,0.0,240
116,1,0.0,240
117,11,9.493070058857035e-06,200
118,3,0.00014175000211252568,217
119,13,0.000461996076197709,200
120,7,0.0005031327131194229,200
121,5,0.0,240
122,5,0.0,240
123,6,0.0,240
124,25,0.005416435836627642,111
125,11,0.0,240
126,16,0.0054652520239813936,76
127,8,0.0,240
128,18,0.0,200
129,6,0.000383773874375735,200
130,6,0.0,200
131,1,0.0,240
132,4,0.0,200
133,5,0.0,240
134,8,0.0,240
135,6,0.0,240
136,10,0.00033225745205999623,240
137,9,0.0001613821910005696,200
138,6,0.0001898614011771407,240
139,14,0.0,240
140,12,0.0,240
141,9,0.0,240
142,10,9.493070058857035e-05,240
143,8,0.0,240
144,10,0.000265805961647997,240
145,10,0.0003379532940953104,240
146,3,0.0,240
147,3,0.0,240
148,7,0.0010444347761278815,76
149,3,6.117756260152312e-05,240
150,11,0.0,240
151,11,0.0,240
152,17,0.00036949653913915793,220
153,11,0.0,240
154,4,0.0,240
155,5,1.898614011771407e-05,240
156,6,0.0,240
157,3,0.0,240
158,13,0.0009277318466610284,240
159,12,0.0,240
160,6,0.0,240
161,4,0.0,240
162,4,0.0,240
163,12,0.00023732675147142588,240
164,9,0.00017087526105942662,240
165,2,0.0,240
166,19,0.0,240
167,10,0.0,240
168,18,0.0,240
169,13,0.0,240
170,7,0.0,240
171,13,0.0,240
172,2,0.0,240
173,3,0.0,240
174,12,0.0,240
175,3,0.0,240
176,3,0.0,240
177,4,0.0,240
178,7,0.0,240
179,13,0.0,240
180,12,0.0,240
181,4,0.0,240
182,2,0.0,240
183,2,0.0,240
184,2,0.0,240
185,2,0.0,240
186,5,0.0,240
187,24,0.0,240
188,9,0.0,240
189,4,0.0,240
190,2,0.0,240
191,2,0.0,240
192,2,0.0,240
193,2,0.0,240
194,2,0.0,240
195,2,0.0,240
196,2,0.0,240
197,2,0.0,240
198,2,0.0,240
199,2,0.0,240
200,5,0.0,240
201,4,0.0,240
202,2,0.0,240
203,2,0.0,240
204,23,0.0007499525346497057,200
205,2,0.0,240
206,3,0.0,240
207,2,0.0,240
208,3,0.0,240
209,2,0.0,240
210,3,0.0,240
211,3,0.0,240
212,7,0.0,240
213,4,0.0,240
214,2,0.0,240
215,6,0.0,240
216,4,0.0,240
217,2,0.0,240
218,5,0.0,240
219,5,0.0,240
220,3,0.0,240
221,3,0.0,240
222,5,0.0,240
223,5,0.0,240
224,2,0.0,240
225,2,0.0,240
226,3,0.0,240
227,2,0.0,240
228,4,0.0,240
229,4,0.0,240
230,4,0.0,240
231,3,0.0,240
232,2,0.0,240
233,2,0.0,240
234,1,0.0,240
235,2,0.0,240
236,3,0.0,240
237,2,0.0,240
238,2,0.0,240
239,2,0.0,240
240,2,0.0,240
241,2,0.0,240
242,2,0.0,240
243,4,0.0,240
244,2,0.0,240
245,2,0.0,240
246,2,0.0,240
247,2,0.0,240
248,2,0.0,240
